base_name,estimator,run_depth,target,method,logloss,auc,ap,brier,params_json
landmine,logreg,4,t1,Logistic_Dirty,0.2394765549325503,0.6962616822429907,0.1725360119495055,0.0627001943982399,"{""lam1"": 94.45572435570784, ""lam2"": 0.0001037141228378185, ""max_iter"": 593, ""tol"": 0.0007689962244672434, ""standardize"": false, ""random_state"": 42}"
landmine,logreg,4,t1,Logistic_L21,0.2408845067174393,0.6926272066458984,0.1947448241847126,0.0626963437531052,"{""lam"": 0.0010518016306486817, ""max_iter"": 1095, ""tol"": 0.0009508827229977338, ""standardize"": false, ""random_state"": 42}"
landmine,logreg,4,t1,Logistic_rMTFL,0.2395118023913692,0.6930166147455867,0.1953208574576307,0.0626516886137332,"{""tau"": 0.001783919662758751, ""lam"": 0.026624475899062246, ""max_iter"": 1187, ""tol"": 0.0008443343286476007, ""tau_init"": 0.022277576884910045, ""cont_factor"": 0.4812420173195874, ""standardize"": false, ""random_state"": 42}"
landmine,logreg,4,t1,Single_Task,0.2363453613628363,0.7096313603322949,0.1778426866417861,0.0629051279130347,
landmine,logreg,4,t10,ATL_selector,0.1762078290833776,0.8335485954149177,0.1829121175966673,0.0490276107925201,
landmine,logreg,4,t10,Logistic_Dirty,0.1779717792038148,0.8329028091701647,0.2261090428133194,0.0488199398779793,"{""lam1"": 0.02180767082149501, ""lam2"": 0.6965633442966278, ""max_iter"": 1052, ""tol"": 7.759736473207761e-05, ""standardize"": false, ""random_state"": 42}"
landmine,logreg,4,t10,Logistic_L21,0.1777542055526281,0.8335485954149177,0.2247387970896397,0.0488034116475545,"{""lam"": 0.021507827221012545, ""max_iter"": 1120, ""tol"": 6.954463251738909e-05, ""standardize"": false, ""random_state"": 42}"
landmine,logreg,4,t10,Logistic_rMTFL,0.1752172163100495,0.8479173393606716,0.2444463794072107,0.0486394151866893,"{""tau"": 0.013328658659196763, ""lam"": 0.63555430100389, ""max_iter"": 733, ""tol"": 2.52117400896292e-06, ""tau_init"": 0.09146381623472907, ""cont_factor"": 0.7572707734514106, ""standardize"": false, ""random_state"": 42}"
landmine,logreg,4,t10,Single_Task,0.1789352283384107,0.8367775266386825,0.2403612396399697,0.0489268248942868,
landmine,logreg,4,t11,ATL_selector,0.1885242633474214,0.7544522396114408,0.2280819148218651,0.0443013211702338,
landmine,logreg,4,t11,Logistic_Dirty,0.204381803020505,0.7810757330455117,0.1719027124995365,0.048821144474522,"{""lam1"": 6.540082582366921, ""lam2"": 0.0018568522239488657, ""max_iter"": 1000, ""tol"": 1.4534061586869842e-06, ""standardize"": false, ""random_state"": 42}"
landmine,logreg,4,t11,Logistic_L21,0.1655913293111301,0.7999640223061701,0.2845589069652888,0.0425674937923108,"{""lam"": 0.06174576020758611, ""max_iter"": 919, ""tol"": 1.820154878912618e-05, ""standardize"": false, ""random_state"": 42}"
landmine,logreg,4,t11,Logistic_rMTFL,0.1644408470131201,0.8010433531210649,0.2857021850923315,0.0418023283095082,"{""tau"": 0.06841435881248979, ""lam"": 0.8836622829060066, ""max_iter"": 1138, ""tol"": 1.7284455495038103e-06, ""tau_init"": 0.14632931940741858, ""cont_factor"": 0.6292518927800534, ""standardize"": false, ""random_state"": 42}"
landmine,logreg,4,t11,Single_Task,0.2847663224548347,0.7379025004497213,0.1608647918267364,0.0495750715450541,
landmine,logreg,4,t12,ATL_selector,0.1343903075628981,0.920842642834344,0.5073656781597229,0.0381214714284159,
landmine,logreg,4,t12,Logistic_Dirty,0.137810105694544,0.9262687519948932,0.5631583659170228,0.0394369503033654,"{""lam1"": 3.869407517687265, ""lam2"": 0.005756157672968441, ""max_iter"": 1081, ""tol"": 1.165427170920694e-05, ""standardize"": false, ""random_state"": 42}"
landmine,logreg,4,t12,Logistic_L21,0.1342545331236948,0.920842642834344,0.4619071696277579,0.038089293403695,"{""lam"": 0.0062180263968247725, ""max_iter"": 1343, ""tol"": 1.3369031688325552e-06, ""standardize"": false, ""random_state"": 42}"
landmine,logreg,4,t12,Logistic_rMTFL,0.1331147719238245,0.924672837535908,0.5089371453398172,0.0378644431536226,"{""tau"": 0.007525266554953107, ""lam"": 0.09523174100985603, ""max_iter"": 1614, ""tol"": 1.26577752995173e-06, ""tau_init"": 0.08778348472160631, ""cont_factor"": 0.6732904891164805, ""standardize"": false, ""random_state"": 42}"
landmine,logreg,4,t12,Single_Task,0.1369953537355332,0.9128630705394192,0.4229305177957548,0.0386145246176766,
landmine,logreg,4,t13,ATL_selector,0.1502175236536895,0.9330555555555556,0.5379687960728587,0.0428897848230291,
landmine,logreg,4,t13,Logistic_Dirty,0.1594751115422329,0.9294444444444444,0.4920354755759474,0.0445071043847815,"{""lam1"": 6.805007133152673, ""lam2"": 0.01310307071779155, ""max_iter"": 414, ""tol"": 0.00018394566842351662, ""standardize"": false, ""random_state"": 42}"
landmine,logreg,4,t13,Logistic_L21,0.1736754439383529,0.9130555555555556,0.4415763637631737,0.0480079396730122,"{""lam"": 0.060065927616652214, ""max_iter"": 591, ""tol"": 0.00018013402179250444, ""standardize"": false, ""random_state"": 42}"
landmine,logreg,4,t13,Logistic_rMTFL,0.1512534164700107,0.9230555555555556,0.508607987217284,0.0425689602764979,"{""tau"": 0.03460094512610497, ""lam"": 0.15461562134492976, ""max_iter"": 1199, ""tol"": 1.801357002395127e-06, ""tau_init"": 0.5007679410777103, ""cont_factor"": 0.501774537448782, ""standardize"": false, ""random_state"": 42}"
landmine,logreg,4,t13,Single_Task,0.1861157641586099,0.9008333333333334,0.4266276656993141,0.0498399102869932,
landmine,logreg,4,t14,ATL_selector,0.1160226142610762,0.8258503401360544,0.4922007920994499,0.0254687739491653,
landmine,logreg,4,t14,Logistic_Dirty,0.149706698639812,0.7342403628117914,0.0985068851086709,0.033848017791508,"{""lam1"": 11.476356856128778, ""lam2"": 0.0034896113370453375, ""max_iter"": 499, ""tol"": 1.703636185482396e-06, ""standardize"": false, ""random_state"": 42}"
landmine,logreg,4,t14,Logistic_L21,0.1421657415333641,0.7578231292517006,0.1081607013832078,0.0333754203401034,"{""lam"": 0.02000091271205168, ""max_iter"": 1424, ""tol"": 3.437235373690536e-06, ""standardize"": false, ""random_state"": 42}"
landmine,logreg,4,t14,Logistic_rMTFL,0.143933034297004,0.7555555555555554,0.1057902251704624,0.0335204688795553,"{""tau"": 69.68911381921505, ""lam"": 0.01495046743233386, ""max_iter"": 1515, ""tol"": 1.5623049957469722e-06, ""tau_init"": 1036.2342310126592, ""cont_factor"": 0.4611114545309332, ""standardize"": false, ""random_state"": 42}"
landmine,logreg,4,t14,Single_Task,0.1514495138889529,0.7523809523809524,0.1044678235731957,0.0335681939772677,
landmine,logreg,4,t15,ATL_selector,0.2058022981810413,0.726147342995169,0.4097312710537482,0.0516802835772209,
landmine,logreg,4,t15,Logistic_Dirty,0.2264161344989891,0.6896135265700484,0.2961950953675104,0.0565212959529097,"{""lam1"": 1.8566904423898127, ""lam2"": 0.0011660917219270502, ""max_iter"": 1039, ""tol"": 5.470850346523799e-06, ""standardize"": false, ""random_state"": 42}"
landmine,logreg,4,t15,Logistic_L21,0.2224829348093512,0.7137681159420289,0.3142348302089,0.0563059309899804,"{""lam"": 0.004817848409853501, ""max_iter"": 529, ""tol"": 1.4990216801739488e-06, ""standardize"": false, ""random_state"": 42}"
landmine,logreg,4,t15,Logistic_rMTFL,0.2208832091309604,0.7143719806763286,0.3321589095422028,0.0554003908773368,"{""tau"": 0.005018916455120482, ""lam"": 0.426360479714135, ""max_iter"": 1189, ""tol"": 2.5556997519309625e-06, ""tau_init"": 0.05643235764488166, ""cont_factor"": 0.4738654542899618, ""standardize"": false, ""random_state"": 42}"
landmine,logreg,4,t15,Single_Task,0.2234434514362892,0.7116545893719807,0.3093726757802396,0.0563327094792272,
landmine,logreg,4,t16,ATL_selector,0.1794291414178981,0.7975626269465133,0.4151079754070686,0.044525733754643,
landmine,logreg,4,t16,Logistic_Dirty,0.1956502978063983,0.7518618821936358,0.3533431696091134,0.0492103802027008,"{""lam1"": 5.540543813131126, ""lam2"": 0.004705557606370508, ""max_iter"": 1445, ""tol"": 0.00017236033704155532, ""standardize"": false, ""random_state"": 42}"
landmine,logreg,4,t16,Logistic_L21,0.1955954054632978,0.7985781990521328,0.3618982213624251,0.0500362876742812,"{""lam"": 0.022251859843579323, ""max_iter"": 1331, ""tol"": 0.0004936265987580321, ""standardize"": false, ""random_state"": 42}"
landmine,logreg,4,t16,Logistic_rMTFL,0.1980328470930922,0.7440758293838863,0.3470925123340714,0.049594431412161,"{""tau"": 0.025258924314468877, ""lam"": 0.02307769336061047, ""max_iter"": 1118, ""tol"": 0.00010775203804536758, ""tau_init"": 0.11253941402829021, ""cont_factor"": 0.7630862949882652, ""standardize"": false, ""random_state"": 42}"
landmine,logreg,4,t16,Single_Task,0.199791972083494,0.7745429925524712,0.3453499578226444,0.0512784393537372,
landmine,logreg,4,t17,ATL_selector,0.2002632413643508,0.7106858054226475,0.3803198788247164,0.0484013123064979,
landmine,logreg,4,t17,Logistic_Dirty,0.1982006193557925,0.7285486443381181,0.3933861263332552,0.0484310341269264,"{""lam1"": 0.09270157596872422, ""lam2"": 0.24973354312718893, ""max_iter"": 1123, ""tol"": 8.802710683843436e-05, ""standardize"": false, ""random_state"": 42}"
landmine,logreg,4,t17,Logistic_L21,0.197738502565387,0.7291866028708134,0.3938202368302588,0.0483102919618507,"{""lam"": 0.09475575626456939, ""max_iter"": 1149, ""tol"": 0.00012182904280608163, ""standardize"": false, ""random_state"": 42}"
landmine,logreg,4,t17,Logistic_rMTFL,0.1987973560396354,0.7291866028708134,0.3934519420160159,0.0486490810994432,"{""tau"": 37.747070171769074, ""lam"": 0.09816341262022335, ""max_iter"": 699, ""tol"": 9.898409356054293e-05, ""tau_init"": 302.2526163326942, ""cont_factor"": 0.5420290796665626, ""standardize"": false, ""random_state"": 42}"
landmine,logreg,4,t17,Single_Task,0.1990660535482445,0.7247208931419458,0.3881968547357439,0.0486098031214638,
landmine,logreg,4,t18,ATL_selector,0.2431453175877588,0.6806349206349206,0.4725472621331649,0.0619650296941878,
landmine,logreg,4,t18,Logistic_Dirty,0.2098574221340831,0.6571428571428571,0.4219838000811036,0.0508752010566935,"{""lam1"": 0.035615033715944246, ""lam2"": 0.09626042103998958, ""max_iter"": 1468, ""tol"": 7.913353549128091e-06, ""standardize"": false, ""random_state"": 42}"
landmine,logreg,4,t18,Logistic_L21,0.2095456441726516,0.6653968253968254,0.4235861554981133,0.0505884142749627,"{""lam"": 0.029539223133524754, ""max_iter"": 799, ""tol"": 4.577757538905797e-05, ""standardize"": false, ""random_state"": 42}"
landmine,logreg,4,t18,Logistic_rMTFL,0.2101033511353372,0.6542857142857144,0.4007955834394316,0.051186750142839,"{""tau"": 5.78582398052824, ""lam"": 0.03616603150599365, ""max_iter"": 1644, ""tol"": 1.5623049957469722e-06, ""tau_init"": 16.078793987635144, ""cont_factor"": 0.8749235519008672, ""standardize"": false, ""random_state"": 42}"
landmine,logreg,4,t18,Single_Task,0.2446476802951468,0.6704761904761904,0.456313532113438,0.0621837069190888,
landmine,logreg,4,t19,ATL_selector,0.2667570707969687,0.6009197751660704,0.3231186898183295,0.0657789659644351,
landmine,logreg,4,t19,Logistic_Dirty,0.2723815187171063,0.5973428717424629,0.3211957606560427,0.0672190818308429,"{""lam1"": 10.968448480692663, ""lam2"": 0.005624804736287123, ""max_iter"": 1389, ""tol"": 0.0005670234231184594, ""standardize"": false, ""random_state"": 42}"
landmine,logreg,4,t19,Logistic_L21,0.2758729784617402,0.5899335717935615,0.3199072804478018,0.0672983476523921,"{""lam"": 0.013088598810291806, ""max_iter"": 1324, ""tol"": 0.0006892305612897802, ""standardize"": false, ""random_state"": 42}"
landmine,logreg,4,t19,Logistic_rMTFL,0.2755365961099559,0.5922330097087378,0.321557461787158,0.0675673394484734,"{""tau"": 0.015384353071003207, ""lam"": 0.016041522492422664, ""max_iter"": 958, ""tol"": 0.0007586832849748126, ""tau_init"": 0.15346693605125944, ""cont_factor"": 0.5975562608803051, ""standardize"": false, ""random_state"": 42}"
landmine,logreg,4,t19,Single_Task,0.2662874653846248,0.5950434338272866,0.3182604556307074,0.0664496105692393,
landmine,logreg,4,t2,ATL_selector,0.1985876335649007,0.758,0.2176698292880798,0.0511766073382724,
landmine,logreg,4,t2,Logistic_Dirty,0.2159906830670285,0.7066153846153846,0.1143513766552584,0.0555638996163314,"{""lam1"": 0.8002874962965183, ""lam2"": 0.01567276146909295, ""max_iter"": 1100, ""tol"": 3.2088598096075204e-05, ""standardize"": false, ""random_state"": 42}"
landmine,logreg,4,t2,Logistic_L21,0.2055817816204132,0.7113846153846154,0.1688241621078923,0.0527499429496407,"{""lam"": 0.05966165888071971, ""max_iter"": 931, ""tol"": 0.0007724391537527803, ""standardize"": false, ""random_state"": 42}"
landmine,logreg,4,t2,Logistic_rMTFL,0.2130073542467657,0.7096923076923076,0.1287373178002233,0.0539862124827351,"{""tau"": 0.05529185936441037, ""lam"": 0.781111301853215, ""max_iter"": 936, ""tol"": 4.479857991155647e-06, ""tau_init"": 0.801910763244865, ""cont_factor"": 0.8249776624482464, ""standardize"": false, ""random_state"": 42}"
landmine,logreg,4,t2,Single_Task,0.2188832829397182,0.6713846153846154,0.1261618416346209,0.0552136740577493,
landmine,logreg,4,t20,ATL_selector,0.2367562901062615,0.69377990430622,0.2783483715809198,0.0612165158752778,
landmine,logreg,4,t20,Logistic_Dirty,0.2423790606568272,0.7174218969884604,0.2743374694652982,0.0621401416919932,"{""lam1"": 65.7757952139462, ""lam2"": 0.005801215659255521, ""max_iter"": 1394, ""tol"": 0.0009557103158858044, ""standardize"": false, ""random_state"": 42}"
landmine,logreg,4,t20,Logistic_L21,0.2428809768499038,0.7267098226850549,0.2657624766941846,0.0623294179988679,"{""lam"": 0.038624769894337406, ""max_iter"": 833, ""tol"": 0.0005995553732578892, ""standardize"": false, ""random_state"": 42}"
landmine,logreg,4,t20,Logistic_rMTFL,0.2427489292099163,0.7117928511117365,0.2719879629629168,0.0621766709010385,"{""tau"": 0.04759396142541339, ""lam"": 0.5371565438955068, ""max_iter"": 792, ""tol"": 0.0009944976555671112, ""tau_init"": 0.441237009278985, ""cont_factor"": 0.607003758112239, ""standardize"": false, ""random_state"": 42}"
landmine,logreg,4,t20,Single_Task,0.237933632412656,0.7165775401069518,0.2690224411618095,0.0617527260718847,
landmine,logreg,4,t21,ATL_selector,0.2507895892416448,0.7816295546558704,0.381797858089935,0.0673364019516964,
landmine,logreg,4,t21,Logistic_Dirty,0.2464015265226747,0.7785931174089069,0.3524816726688216,0.0663274735314517,"{""lam1"": 41.13178689943579, ""lam2"": 0.017801128855237124, ""max_iter"": 1225, ""tol"": 0.00035269460057089604, ""standardize"": false, ""random_state"": 42}"
landmine,logreg,4,t21,Logistic_L21,0.2463037248393475,0.7788461538461539,0.3136899210134756,0.0666631390313589,"{""lam"": 0.056306967157110054, ""max_iter"": 1245, ""tol"": 0.0002468048566043868, ""standardize"": false, ""random_state"": 42}"
landmine,logreg,4,t21,Logistic_rMTFL,0.2487969201134991,0.7664473684210527,0.3756155294540395,0.0664439476911512,"{""tau"": 0.2238603653900832, ""lam"": 2.58797004582668, ""max_iter"": 1074, ""tol"": 9.697859436144665e-06, ""tau_init"": 0.8648078105847802, ""cont_factor"": 0.6784764926835346, ""standardize"": false, ""random_state"": 42}"
landmine,logreg,4,t21,Single_Task,0.2497731677265478,0.7548076923076923,0.3608362488801504,0.0664759407569487,
landmine,logreg,4,t22,ATL_selector,0.1468171904258433,0.8129198966408269,0.3519044289044288,0.0345592688223326,
landmine,logreg,4,t22,Logistic_Dirty,0.1606762559737959,0.8056847545219638,0.3996200552265199,0.0378945800307393,"{""lam1"": 0.10097613641725517, ""lam2"": 0.2437119744301002, ""max_iter"": 1285, ""tol"": 9.821343740120144e-05, ""standardize"": false, ""random_state"": 42}"
landmine,logreg,4,t22,Logistic_L21,0.1619860951059925,0.8010335917312661,0.3761061913821862,0.0380175121954059,"{""lam"": 0.12577818296659443, ""max_iter"": 979, ""tol"": 2.0595560065309114e-05, ""standardize"": false, ""random_state"": 42}"
landmine,logreg,4,t22,Logistic_rMTFL,0.1562385823028883,0.8051679586563307,0.3841696263389008,0.0374429470380067,"{""tau"": 0.11389778347442628, ""lam"": 0.7958740908647377, ""max_iter"": 1676, ""tol"": 0.00019335432086599222, ""tau_init"": 1.1535873759240058, ""cont_factor"": 0.5122582079124183, ""standardize"": false, ""random_state"": 42}"
landmine,logreg,4,t22,Single_Task,0.1655742979560839,0.7136950904392765,0.3654583437718282,0.038326699032001,
landmine,logreg,4,t23,ATL_selector,0.2840881885585091,0.738795518207283,0.3345718498060366,0.0779182492888074,
landmine,logreg,4,t23,Logistic_Dirty,0.2868700105880252,0.7007469654528479,0.2776562942955257,0.0787621945310595,"{""lam1"": 4.722845397113019, ""lam2"": 0.045110297982463354, ""max_iter"": 1344, ""tol"": 1.5452384711833673e-06, ""standardize"": false, ""random_state"": 42}"
landmine,logreg,4,t23,Logistic_L21,0.2944968895026647,0.6909430438842203,0.2608217896185915,0.0808533125842886,"{""lam"": 0.18834999729532426, ""max_iter"": 753, ""tol"": 5.513070819910313e-05, ""standardize"": false, ""random_state"": 42}"
landmine,logreg,4,t23,Logistic_rMTFL,0.2827901673141432,0.7128851540616246,0.3439899344283795,0.0775869496751601,"{""tau"": 0.31647458659389394, ""lam"": 4.797032719895208, ""max_iter"": 1659, ""tol"": 2.788057600411365e-05, ""tau_init"": 3.909423485125795, ""cont_factor"": 0.7002764038072514, ""standardize"": false, ""random_state"": 42}"
landmine,logreg,4,t23,Single_Task,0.2895448147054325,0.6988795518207283,0.2801260296596334,0.0797936288084868,
landmine,logreg,4,t24,ATL_selector,0.2296740455973238,0.6905193236714976,0.287375863900287,0.0583738146367857,
landmine,logreg,4,t24,Logistic_Dirty,0.2322384699371754,0.6618357487922705,0.2739636062321756,0.0589369562289101,"{""lam1"": 0.023447655749621363, ""lam2"": 0.0024803908443267447, ""max_iter"": 933, ""tol"": 3.0147210533390374e-06, ""standardize"": false, ""random_state"": 42}"
landmine,logreg,4,t24,Logistic_L21,0.2352543099772762,0.625,0.2687396153887115,0.0593332858096779,"{""lam"": 0.0034462677982371966, ""max_iter"": 707, ""tol"": 6.728008212971474e-05, ""standardize"": false, ""random_state"": 42}"
landmine,logreg,4,t24,Logistic_rMTFL,0.2356172825332146,0.6111111111111112,0.2613998582752961,0.05918101299276,"{""tau"": 0.028883677381299967, ""lam"": 0.003222635679270593, ""max_iter"": 1483, ""tol"": 6.36630739703729e-05, ""tau_init"": 0.20656512542783595, ""cont_factor"": 0.4462813055069953, ""standardize"": false, ""random_state"": 42}"
landmine,logreg,4,t24,Single_Task,0.2295688460053793,0.7019927536231885,0.2948013206723819,0.0588370718668064,
landmine,logreg,4,t25,ATL_selector,0.2710146501923479,0.5493527508090614,0.2218707184099037,0.0687069633720533,
landmine,logreg,4,t25,Logistic_Dirty,0.2621951043594467,0.6375404530744336,0.2364722801918262,0.0681766791720445,"{""lam1"": 129.41739379350113, ""lam2"": 0.01266812066436298, ""max_iter"": 729, ""tol"": 0.0005571752041648084, ""standardize"": false, ""random_state"": 42}"
landmine,logreg,4,t25,Logistic_L21,0.2649032953189945,0.6202804746494066,0.2320850799096334,0.068666229618848,"{""lam"": 0.07271586287896091, ""max_iter"": 1136, ""tol"": 0.0001543622505384534, ""standardize"": false, ""random_state"": 42}"
landmine,logreg,4,t25,Logistic_rMTFL,0.2661124133861069,0.6194714131607335,0.2282494883636423,0.0683141378420554,"{""tau"": 0.07569675442681809, ""lam"": 0.10853884194146238, ""max_iter"": 1243, ""tol"": 0.00014640211517826342, ""tau_init"": 0.41189019871539145, ""cont_factor"": 0.8144611837982252, ""standardize"": false, ""random_state"": 42}"
landmine,logreg,4,t25,Single_Task,0.2600486768152873,0.6326860841423948,0.2398369119324233,0.0680944146981273,
landmine,logreg,4,t26,ATL_selector,0.2638203724073181,0.5771305285868392,0.2894767587331118,0.0675784594687668,
landmine,logreg,4,t26,Logistic_Dirty,0.2668530045887788,0.5946601941747574,0.2441403674045429,0.070385588680751,"{""lam1"": 0.09538648596423546, ""lam2"": 0.35773218892385933, ""max_iter"": 810, ""tol"": 1.3252564006703531e-05, ""standardize"": false, ""random_state"": 42}"
landmine,logreg,4,t26,Logistic_L21,0.2691212761913286,0.5900755124056095,0.2278197653258164,0.0709015904988193,"{""lam"": 0.07210400505053104, ""max_iter"": 672, ""tol"": 3.900131480064394e-05, ""standardize"": false, ""random_state"": 42}"
landmine,logreg,4,t26,Logistic_rMTFL,0.2667815251581997,0.5943905070118662,0.2440640738825565,0.0703486752160729,"{""tau"": 0.5304855981102783, ""lam"": 0.09494910714166212, ""max_iter"": 1465, ""tol"": 2.2002202918400673e-05, ""tau_init"": 4.695928476384127, ""cont_factor"": 0.6827684995726053, ""standardize"": false, ""random_state"": 42}"
landmine,logreg,4,t26,Single_Task,0.2678280717404151,0.5458468176914778,0.3563936884134651,0.0710195506925302,
landmine,logreg,4,t27,ATL_selector,0.1714573672827591,0.730409777138749,0.4445275721011655,0.0400566985121991,
landmine,logreg,4,t27,Logistic_Dirty,0.16975197743959,0.7537742631200576,0.4132080060768926,0.0399933712722391,"{""lam1"": 0.0446947103214543, ""lam2"": 0.8924388752946171, ""max_iter"": 498, ""tol"": 2.974809287086159e-06, ""standardize"": false, ""random_state"": 42}"
landmine,logreg,4,t27,Logistic_L21,0.1684555928846027,0.7562904385334293,0.423457783893479,0.0396046824303675,"{""lam"": 0.06547530103901457, ""max_iter"": 1044, ""tol"": 0.00016937720513801702, ""standardize"": false, ""random_state"": 42}"
landmine,logreg,4,t27,Logistic_rMTFL,0.1675310627367465,0.7591660675772827,0.4291363942035613,0.0396018323279512,"{""tau"": 0.11586544648055279, ""lam"": 0.10062921490746102, ""max_iter"": 1104, ""tol"": 0.0001320924690059874, ""tau_init"": 1.4694860242353562, ""cont_factor"": 0.5951590538148335, ""standardize"": false, ""random_state"": 42}"
landmine,logreg,4,t27,Single_Task,0.169252369356025,0.7580877066858376,0.4126390138680786,0.0400154355899237,
landmine,logreg,4,t28,ATL_selector,0.2954836215095525,0.519140989729225,0.2378360209022393,0.0766261324285002,
landmine,logreg,4,t28,Logistic_Dirty,0.2855246706235845,0.5968720821661998,0.2562512521044686,0.0752972588798957,"{""lam1"": 54.71318852100562, ""lam2"": 0.01085013098382013, ""max_iter"": 665, ""tol"": 0.0009923694410008614, ""standardize"": false, ""random_state"": 42}"
landmine,logreg,4,t28,Logistic_L21,0.2848948277527536,0.6057422969187675,0.2599106079569142,0.0751318206921562,"{""lam"": 0.041509736704731195, ""max_iter"": 528, ""tol"": 0.0007746901926468781, ""standardize"": false, ""random_state"": 42}"
landmine,logreg,4,t28,Logistic_rMTFL,0.2826682076824161,0.6288515406162465,0.2627555836253612,0.0752420887942795,"{""tau"": 0.02608487742550253, ""lam"": 0.5300113686376159, ""max_iter"": 1275, ""tol"": 5.868413675899672e-05, ""tau_init"": 0.11186025560997899, ""cont_factor"": 0.6699818205065712, ""standardize"": false, ""random_state"": 42}"
landmine,logreg,4,t28,Single_Task,0.2819197271816559,0.6300186741363212,0.26891512302191,0.0749774524300985,
landmine,logreg,4,t3,ATL_selector,0.1196038114912691,0.8689342403628117,0.4359797728665972,0.0300979300108181,
landmine,logreg,4,t3,Logistic_Dirty,0.1251247479066961,0.8131519274376418,0.3703585953627205,0.0292593618749187,"{""lam1"": 0.0010747525763615314, ""lam2"": 0.006003733571186554, ""max_iter"": 986, ""tol"": 1.6032457241726982e-06, ""standardize"": false, ""random_state"": 42}"
landmine,logreg,4,t3,Logistic_L21,0.1245291790636402,0.8140589569160998,0.37661961829041,0.0291755416530331,"{""lam"": 0.0010181854737802446, ""max_iter"": 1498, ""tol"": 7.643697952192538e-06, ""standardize"": false, ""random_state"": 42}"
landmine,logreg,4,t3,Logistic_rMTFL,0.1264404824486041,0.8104308390022676,0.3702357361164746,0.0294262586048158,"{""tau"": 0.001165842968415087, ""lam"": 0.005073593039610516, ""max_iter"": 1072, ""tol"": 3.945607646970819e-06, ""tau_init"": 0.005697070386879558, ""cont_factor"": 0.41243366042972773, ""standardize"": false, ""random_state"": 42}"
landmine,logreg,4,t3,Single_Task,0.1269898484699423,0.8068027210884353,0.367209224180378,0.0295126462439887,
landmine,logreg,4,t4,ATL_selector,0.1405301740429635,0.8625186289120715,0.2222941950214677,0.0377425661680619,
landmine,logreg,4,t4,Logistic_Dirty,0.1360851910040397,0.8740685543964233,0.2921520830495036,0.0372761108558386,"{""lam1"": 10.587254594793398, ""lam2"": 0.012531334713346881, ""max_iter"": 1016, ""tol"": 4.686659515163615e-05, ""standardize"": false, ""random_state"": 42}"
landmine,logreg,4,t4,Logistic_L21,0.1376050666972136,0.8755588673621462,0.368216860574839,0.0372624888065587,"{""lam"": 0.05598560443415857, ""max_iter"": 1379, ""tol"": 1.6048327485164667e-05, ""standardize"": false, ""random_state"": 42}"
landmine,logreg,4,t4,Logistic_rMTFL,0.1345411012223951,0.8811475409836066,0.3735892960166264,0.0366252167657597,"{""tau"": 0.05813904100036564, ""lam"": 0.054946079674503996, ""max_iter"": 775, ""tol"": 5.182116041483153e-05, ""tau_init"": 0.3910298003578478, ""cont_factor"": 0.5419503957863148, ""standardize"": false, ""random_state"": 42}"
landmine,logreg,4,t4,Single_Task,0.1382916018788605,0.8751862891207153,0.3366458459526495,0.0368374259678685,
landmine,logreg,4,t5,ATL_selector,0.127022785419426,0.945277777777778,0.6713212917486913,0.0370876902788988,
landmine,logreg,4,t5,Logistic_Dirty,0.1305977583714231,0.9352777777777778,0.6441542022792022,0.0369411471918832,"{""lam1"": 305.0394130291616, ""lam2"": 0.00010006358805284297, ""max_iter"": 590, ""tol"": 2.337998945641501e-06, ""standardize"": false, ""random_state"": 42}"
landmine,logreg,4,t5,Logistic_L21,0.1328696624007661,0.9327777777777776,0.5975753481024171,0.0377175118274839,"{""lam"": 0.0010105108032395951, ""max_iter"": 759, ""tol"": 1.9212060081367705e-06, ""standardize"": false, ""random_state"": 42}"
landmine,logreg,4,t5,Logistic_rMTFL,0.1327346457338693,0.9327777777777778,0.5972315267845189,0.0376961395847471,"{""tau"": 0.08605925731328179, ""lam"": 0.001006558415139306, ""max_iter"": 1426, ""tol"": 2.4435257866180513e-06, ""tau_init"": 0.4542562970957064, ""cont_factor"": 0.8121681434164413, ""standardize"": false, ""random_state"": 42}"
landmine,logreg,4,t5,Single_Task,0.1326728618803696,0.930277777777778,0.5680776894907329,0.0374645235797615,
landmine,logreg,4,t6,ATL_selector,0.1396681815248767,0.9101956135151156,0.4892524357163854,0.0399665169758388,
landmine,logreg,4,t6,Logistic_Dirty,0.1558121295572881,0.8850029638411381,0.3752629846061459,0.0436365307126793,"{""lam1"": 378.84160597343407, ""lam2"": 0.00010383122826884061, ""max_iter"": 598, ""tol"": 0.00011143425063930145, ""standardize"": false, ""random_state"": 42}"
landmine,logreg,4,t6,Logistic_L21,0.155969393013745,0.8844101956135151,0.3729398110500955,0.0436944790902005,"{""lam"": 0.0010211962124998006, ""max_iter"": 822, ""tol"": 6.961087156210468e-05, ""standardize"": false, ""random_state"": 42}"
landmine,logreg,4,t6,Logistic_rMTFL,0.1557226737356166,0.8850029638411381,0.3702743224746265,0.0436336954005103,"{""tau"": 3.5465688836155693, ""lam"": 0.0010117372116070114, ""max_iter"": 1517, ""tol"": 7.49001065891363e-05, ""tau_init"": 24.95860548487934, ""cont_factor"": 0.5785965821020852, ""standardize"": false, ""random_state"": 42}"
landmine,logreg,4,t6,Single_Task,0.1564297665579556,0.8835210432720806,0.3792855830337896,0.0437413900575466,
